Flight_Number,Date,Day_of_Week,Source,Destination,Departure_Time,Arrival_Time,Price,Aircraft_Type,Class,Seat_Occupancy_Rate,Delay_Status,Delay_Minutes,Weather_Conditions,Passenger_Rating,Meal_Opted,Booking_Channel,Duration_Minutes
6E8851,2025-01-07,Thursday,Pnq,Ccu,10:08:00,12:34:00,3133.97,A320Neo,Premium Economy,86.53,Delayed,123.0,Rainy,3.0,No,App,146
6E8192,2024-09-06,Wednesday,Blr,Goi,20:30:00,23:21:00,4561.06,A321Neo,Economy,98.21,On-Time,0.0,Fog,2.0,No,Travel Agency,231
6E4215,2025-06-16,Saturday,Blr,Cok,19:50:00,20:00:00,6548.7,A321Neo,Economy,89.58,Delayed,44.0,Clear,4.0,Yes,Airport,70
6E4609,2025-01-31,Thursday,Maa,Goi,05:16:00,06:25:00,6823.63,A320,Economy,84.97,Delayed,151.0,Cloudy,4.0,Yes,Travel Agency,69
6E4941,2025-02-10,Thursday,Bom,Cok,08:03:00,09:30:00,7518.57,A320Neo,Economy,75.38,On-Time,0.0,Rainy,2.0,Yes,Website,87
6E7637,2025-03-22,Sunday,Pnq,Bom,16:15:00,19:14:00,6305.31,A320,Economy,87.96,On-Time,0.0,Rainy,3.0,No,Website,239
6E4249,2024-11-10,Wednesday,Del,Cok,10:56:00,11:30:00,8038.04,A321Neo,Economy,76.04,On-Time,0.0,Cloudy,1.0,Yes,Website,94
6E1543,2024-11-22,Friday,Hyd,Del,02:36:00,03:34:00,6002.47,A320Neo,Premium Economy,96.96,Delayed,8.0,Cloudy,4.0,Yes,Website,118
6E3035,2025-06-15,Saturday,Hyd,Cok,02:55:00,05:03:00,2995.61,A320Neo,Economy,73.58,On-Time,0.0,Fog,2.0,No,Airport,188
6E1126,2025-05-18,Wednesday,Maa,Cok,14:42:00,17:38:00,6070.35,A320Neo,Economy,81.88,On-Time,0.0,Cloudy,1.0,No,Website,236
6E6975,2025-05-07,Saturday,Del,Hyd,15:40:00,18:14:00,5775.77,A320,Economy,74.35,On-Time,0.0,Cloudy,4.0,Yes,Website,214
6E7737,2025-05-17,Saturday,Hyd,Amd,17:44:00,19:30:00,4154.19,A320,Economy,77.49,On-Time,0.0,Cloudy,1.0,Yes,Website,166
6E8305,2025-02-28,Thursday,Del,Blr,12:36:00,13:38:00,3354.17,A321Neo,Economy,77.75,On-Time,0.0,Rainy,3.0,Yes,Website,62
6E8886,2025-05-08,Tuesday,Del,Cok,02:15:00,05:41:00,5801.41,A321Neo,Economy,81.91,On-Time,0.0,Storm,5.0,No,Website,206
6E9967,2024-09-03,Tuesday,Blr,Amd,02:39:00,05:25:00,7305.06,A320Neo,Economy,81.25,On-Time,0.0,Fog,3.0,Yes,Travel Agency,226
6E9854,2025-05-15,Saturday,Goi,Del,14:23:00,16:44:00,3086.52,A321Neo,Economy,74.14,On-Time,0.0,Cloudy,1.0,No,Website,141
6E7258,2025-04-16,Tuesday,Pnq,Blr,04:14:00,06:51:00,5402.76,A320Neo,Economy,90.01,On-Time,0.0,Storm,2.0,Yes,App,157
6E9047,2024-08-10,Tuesday,Goi,Amd,08:30:00,09:13:00,5730.05,A320Neo,Economy,76.82,Cancelled,0.0,Clear,5.0,No,Website,103
6E6407,2024-09-03,Monday,Ccu,Hyd,00:44:00,03:34:00,2536.45,A320Neo,Economy,77.9,On-Time,0.0,Fog,1.0,No,Website,230
6E3697,2025-02-18,Saturday,Maa,Amd,06:23:00,07:01:00,7281.29,A320,Premium Economy,71.99,On-Time,0.0,Cloudy,5.0,No,Travel Agency,98
6E3288,2025-05-29,Wednesday,Pnq,Bom,11:53:00,12:05:00,6872.66,A320Neo,Economy,72.99,Delayed,105.0,Storm,2.0,No,App,72
6E9088,2024-08-19,Tuesday,Hyd,Maa,21:59:00,22:28:00,3779.84,A320,Economy,92.47,On-Time,0.0,Rainy,1.0,No,Travel Agency,89
6E3147,2025-06-20,Friday,Hyd,Cok,16:17:00,19:51:00,7079.95,A320,Economy,90.97,On-Time,0.0,Rainy,5.0,Yes,Website,214
6E3491,2024-10-12,Tuesday,Del,Amd,15:46:00,18:49:00,6150.73,A321Neo,Economy,97.7,On-Time,0.0,Cloudy,2.0,No,App,183
6E7602,2025-05-05,Wednesday,Cok,Hyd,16:16:00,18:05:00,3463.72,A320Neo,Economy,76.18,On-Time,0.0,Clear,3.0,Yes,Website,169
6E6415,2025-04-17,Tuesday,Blr,Del,11:08:00,14:18:00,3263.5,A320Neo,Economy,72.27,On-Time,0.0,Clear,2.0,No,Travel Agency,190
6E1127,2025-06-17,Monday,Hyd,Cok,23:37:00,02:39:00,7104.34,A321Neo,Economy,73.78,Delayed,98.0,Cloudy,1.0,No,Website,182
6E4279,2025-01-09,Tuesday,Amd,Ccu,07:57:00,10:21:00,2831.04,A321Neo,Economy,73.88,On-Time,0.0,Rainy,2.0,No,Airport,204
6E3628,2025-04-27,Tuesday,Maa,Hyd,10:56:00,13:11:00,6844.8,A320Neo,Economy,91.7,On-Time,0.0,Fog,3.0,Yes,Website,195
6E5653,2024-11-15,Tuesday,Bom,Ccu,20:30:00,23:16:00,9288.41,A321Neo,Economy,90.54,Delayed,173.0,Storm,3.0,No,Travel Agency,226
6E9279,2025-05-12,Thursday,Pnq,Bom,12:15:00,13:19:00,9000.98,A320,Economy,72.83,On-Time,0.0,Fog,1.0,Yes,App,64
6E5861,2024-08-17,Monday,Amd,Pnq,03:10:00,05:16:00,5671.82,A321Neo,Economy,84.01,On-Time,0.0,Fog,2.0,No,Website,126
6E5017,2024-12-30,Sunday,Goi,Del,17:38:00,20:44:00,9108.1,A321Neo,Economy,77.83,On-Time,0.0,Fog,3.0,Yes,Website,186
6E3653,2024-09-19,Friday,Goi,Amd,22:07:00,01:18:00,3955.29,A320Neo,Economy,98.2,On-Time,0.0,Clear,1.0,No,Travel Agency,191
6E3838,2024-08-10,Monday,Goi,Amd,06:38:00,09:37:00,8017.41,A320,Economy,95.74,On-Time,0.0,Fog,3.0,No,Airport,239
6E3104,2025-07-01,Monday,Cok,Bom,08:38:00,11:30:00,5215.96,A320,Economy,84.26,On-Time,0.0,Cloudy,3.0,No,Travel Agency,232
6E3294,2025-03-02,Wednesday,Maa,Goi,17:44:00,20:49:00,8956.37,A321Neo,Economy,87.22,Delayed,72.0,Fog,5.0,No,Airport,185
6E3843,2024-08-06,Tuesday,Maa,Hyd,15:13:00,18:36:00,6731.69,A320Neo,Economy,91.87,On-Time,0.0,Storm,5.0,No,Website,203
6E4959,2025-02-06,Wednesday,Pnq,Amd,16:18:00,17:25:00,8662.01,A320Neo,Economy,83.14,On-Time,0.0,Cloudy,2.0,Yes,Travel Agency,67
6E3518,2025-08-03,Wednesday,Goi,Pnq,18:26:00,20:53:00,8848.15,A321Neo,Economy,97.87,On-Time,0.0,Rainy,5.0,Yes,Website,147
6E9261,2024-11-15,Friday,Del,Pnq,15:28:00,16:17:00,6229.64,A321Neo,Premium Economy,96.15,On-Time,0.0,Storm,4.0,Yes,Website,109
6E4139,2024-11-12,Monday,Cok,Pnq,19:56:00,22:10:00,5378.29,A320Neo,Economy,71.39,On-Time,0.0,Cloudy,2.0,No,Travel Agency,194
6E2505,2025-01-16,Wednesday,Cok,Hyd,13:58:00,16:21:00,6555.57,A321Neo,Economy,80.96,Delayed,166.0,Storm,5.0,No,App,203
6E1953,2025-05-20,Saturday,Del,Goi,02:43:00,03:41:00,6255.4,A320Neo,Economy,73.63,Delayed,118.0,Fog,1.0,No,Website,118
6E1902,2025-03-23,Wednesday,Cok,Blr,03:15:00,05:50:00,9207.23,A321Neo,Economy,78.06,On-Time,0.0,Fog,5.0,Unknown,Travel Agency,155
6E9814,2024-11-28,Wednesday,Amd,Maa,05:09:00,07:27:00,6778.5,A320,Economy,94.99,Cancelled,0.0,Clear,1.0,No,Travel Agency,138
6E2623,2025-05-13,Wednesday,Ccu,Maa,11:22:00,14:49:00,7503.64,A320,Economy,76.23,Delayed,113.0,Rainy,2.0,Yes,Airport,207
6E2224,2025-03-14,Wednesday,Del,Bom,02:52:00,03:48:00,3255.62,A321Neo,Economy,94.78,On-Time,0.0,Storm,5.0,No,Airport,116
6E4202,2024-12-14,Monday,Goi,Cok,17:12:00,20:37:00,6025.005,A320Neo,Economy,84.86,Delayed,101.0,Cloudy,2.0,No,Website,205
6E8120,2025-01-15,Saturday,Blr,Del,04:57:00,06:59:00,4502.32,A320,Economy,79.21,Delayed,38.0,Clear,5.0,Yes,Travel Agency,122
6E9805,2025-04-06,Monday,Cok,Amd,17:18:00,19:46:00,6879.25,A320Neo,Premium Economy,77.49,On-Time,0.0,Cloudy,5.0,Yes,App,148
6E1125,2024-08-13,Wednesday,Blr,Del,22:15:00,01:48:00,2593.91,A320Neo,Economy,92.7,On-Time,0.0,Cloudy,4.0,No,App,213
6E9048,2025-05-23,Friday,Bom,Ccu,18:38:00,19:35:00,4957.29,A320Neo,Premium Economy,85.92,Cancelled,0.0,Fog,2.0,No,Travel Agency,117
6E3923,2025-06-09,Monday,Bom,Maa,15:13:00,18:47:00,3441.84,A321Neo,Premium Economy,70.37,On-Time,0.0,Clear,2.0,No,Travel Agency,214
6E8016,2025-01-11,Sunday,Hyd,Amd,23:04:00,02:37:00,6446.27,A321Neo,Premium Economy,74.64,On-Time,0.0,Rainy,5.0,Yes,Website,213
6E5865,2024-12-06,Monday,Cok,Del,14:10:00,17:24:00,6293.54,A320,Economy,84.57,On-Time,0.0,Fog,5.0,Yes,Website,194
6E8931,2025-08-01,Monday,Pnq,Bom,23:39:00,01:24:00,6255.73,A321Neo,Economy,93.03,On-Time,0.0,Rainy,4.0,No,Travel Agency,165
6E1395,2025-03-26,Monday,Amd,Del,03:24:00,06:34:00,6803.33,A320Neo,Economy,82.92,On-Time,0.0,Storm,1.0,Yes,Airport,190
6E1239,2024-10-28,Friday,Cok,Hyd,12:41:00,15:31:00,3346.56,A321Neo,Economy,75.37,On-Time,0.0,Fog,4.0,No,App,230
6E2021,2025-06-26,Monday,Cok,Bom,05:55:00,06:58:00,3741.25,A321Neo,Economy,87.06,On-Time,0.0,Fog,2.0,Yes,Website,63
6E4110,2025-06-27,Thursday,Cok,Amd,03:57:00,04:28:00,2844.48,A320,Economy,96.53,Cancelled,0.0,Fog,2.0,No,Website,91
6E9785,2025-05-18,Thursday,Amd,Del,13:27:00,15:24:00,7519.56,A321Neo,Economy,75.37,On-Time,0.0,Clear,1.0,No,App,177
6E9838,2025-02-11,Thursday,Blr,Goi,18:36:00,21:20:00,2513.23,A320,Economy,79.14,Delayed,157.0,Cloudy,2.0,No,Website,224
6E1069,2025-05-16,Sunday,Pnq,Maa,05:18:00,08:41:00,2703.76,A321Neo,Economy,90.98,On-Time,0.0,Storm,3.0,Yes,Website,203
6E7921,2024-11-10,Sunday,Pnq,Hyd,22:20:00,00:09:00,2796.47,A321Neo,Economy,88.19,On-Time,0.0,Clear,3.0,No,Travel Agency,169
6E7332,2025-08-01,Wednesday,Hyd,Cok,12:39:00,14:47:00,8450.42,A321Neo,Economy,87.96,On-Time,0.0,Storm,1.0,No,App,128
6E9527,2024-12-19,Saturday,Hyd,Bom,22:55:00,23:48:00,2597.8,A320Neo,Economy,98.06,On-Time,0.0,Cloudy,1.0,Yes,Travel Agency,113
6E3678,2025-05-19,Saturday,Cok,Amd,00:35:00,03:40:00,9277.31,A320,Economy,84.04,On-Time,0.0,Storm,1.0,Yes,Website,185
6E8505,2025-01-30,Friday,Bom,Pnq,11:56:00,14:04:00,7637.95,A321Neo,Economy,92.18,On-Time,0.0,Clear,1.0,Yes,Website,188
6E7244,2025-04-02,Saturday,Del,Maa,17:27:00,20:18:00,7472.25,A320Neo,Economy,92.29,Cancelled,0.0,Rainy,1.0,Yes,Travel Agency,231
6E5633,2025-04-13,Sunday,Bom,Blr,15:47:00,18:06:00,4555.56,A320,Economy,82.03,On-Time,0.0,Clear,2.0,No,Website,199
6E7664,2024-11-06,Saturday,Cok,Del,08:37:00,09:59:00,8215.45,A321Neo,Economy,89.14,On-Time,0.0,Cloudy,4.0,No,Travel Agency,82
6E2861,2025-01-04,Sunday,Bom,Ccu,16:43:00,17:16:00,5591.48,A320,Economy,83.46,On-Time,0.0,Clear,5.0,No,Airport,93
6E8871,2024-10-23,Tuesday,Maa,Cok,17:43:00,19:28:00,3790.7,A321Neo,Economy,99.53,Delayed,86.0,Cloudy,1.0,Yes,Travel Agency,165
6E5613,2024-12-31,Friday,Hyd,Bom,19:36:00,22:55:00,9482.17,A321Neo,Premium Economy,73.97,On-Time,0.0,Storm,3.0,No,Airport,199
6E2060,2024-08-10,Monday,Amd,Ccu,09:33:00,13:33:00,5173.02,A321Neo,Economy,87.44,On-Time,0.0,Clear,3.0,No,Website,240
6E8404,2024-08-29,Friday,Ccu,Pnq,09:38:00,10:34:00,3476.95,A320Neo,Economy,79.3,On-Time,0.0,Rainy,1.0,Yes,Airport,116
6E3018,2025-06-26,Wednesday,Amd,Pnq,20:27:00,22:21:00,5964.01,A321Neo,Economy,80.44,Delayed,167.0,Clear,5.0,No,Travel Agency,174
6E5516,2024-09-15,Monday,Blr,Bom,19:13:00,22:08:00,4292.91,A321Neo,Premium Economy,91.53,On-Time,0.0,Clear,3.0,No,Website,235
6E4702,2025-04-26,Tuesday,Goi,Cok,07:22:00,09:14:00,5177.42,A320Neo,Economy,99.37,On-Time,0.0,Clear,4.0,Yes,App,172
6E9545,2025-04-19,Monday,Goi,Blr,19:41:00,21:44:00,2811.72,A320,Economy,87.52,On-Time,0.0,Rainy,5.0,Yes,Website,123
6E9742,2025-02-24,Tuesday,Maa,Amd,14:34:00,17:38:00,3172.18,A321Neo,Economy,88.52,On-Time,0.0,Clear,5.0,Yes,Airport,184
6E9777,2025-01-22,Saturday,Pnq,Del,20:55:00,22:52:00,4658.34,A320Neo,Economy,89.74,On-Time,0.0,Storm,3.0,No,App,177
6E9758,2024-10-05,Monday,Hyd,Del,03:05:00,05:17:00,7004.37,A321Neo,Economy,70.29,On-Time,0.0,Rainy,2.0,No,Website,132
6E9075,2025-04-15,Thursday,Amd,Goi,18:12:00,19:58:00,8016.85,A320Neo,Economy,91.55,On-Time,0.0,Storm,2.0,Yes,App,106
6E7947,2025-01-28,Monday,Ccu,Pnq,11:26:00,12:16:00,6484.41,A321Neo,Economy,91.67,On-Time,0.0,Rainy,3.0,Yes,Travel Agency,110
6E7254,2025-07-13,Sunday,Ccu,Bom,19:14:00,22:56:00,8132.03,A320Neo,Premium Economy,72.35,Delayed,160.0,Cloudy,5.0,No,Airport,222
6E8974,2025-08-01,Monday,Del,Ccu,01:00:00,03:33:00,4281.94,A320Neo,Economy,75.68,On-Time,0.0,Rainy,5.0,No,Airport,153
6E4781,2024-11-17,Tuesday,Amd,Hyd,14:43:00,17:01:00,3962.7,A320,Economy,86.96,Delayed,48.0,Rainy,3.0,Yes,App,198
6E8791,2025-05-04,Wednesday,Hyd,Blr,07:01:00,08:06:00,6223.95,A321Neo,Premium Economy,89.59,Cancelled,0.0,Rainy,2.0,Yes,Travel Agency,65
6E8320,2025-06-01,Thursday,Cok,Maa,10:46:00,11:16:00,6039.5,A321Neo,Economy,73.45,On-Time,0.0,Fog,4.0,No,Travel Agency,90
6E5690,2025-05-04,Thursday,Ccu,Maa,23:45:00,00:43:00,7428.39,A320,Economy,72.1,On-Time,0.0,Cloudy,1.0,Yes,Travel Agency,118
6E7519,2024-11-03,Friday,Ccu,Del,00:12:00,02:56:00,6025.005,A320,Economy,99.98,On-Time,0.0,Rainy,1.0,No,App,164
6E8586,2025-03-06,Saturday,Amd,Cok,02:02:00,05:18:00,3352.3,A320,Economy,97.48,On-Time,0.0,Storm,1.0,Yes,Website,196
6E2971,2025-01-10,Monday,Cok,Pnq,20:24:00,23:52:00,3892.41,A320Neo,Economy,81.82,Delayed,50.0,Storm,4.0,Yes,Website,208
6E5408,2025-01-07,Friday,Cok,Maa,11:56:00,13:28:00,5226.11,A320Neo,Economy,93.7,Delayed,169.0,Clear,1.0,No,App,152
6E9936,2024-09-06,Monday,Cok,Pnq,23:26:00,00:11:00,9226.14,A321Neo,Economy,81.78,Delayed,55.0,Rainy,5.0,No,App,105
6E8682,2024-12-16,Tuesday,Pnq,Cok,00:14:00,02:13:00,6025.005,A320Neo,Economy,92.23,On-Time,0.0,Rainy,2.0,No,Website,179
6E9309,2025-06-17,Friday,Hyd,Maa,02:07:00,03:06:00,7405.42,A320Neo,Economy,70.23,Delayed,177.0,Cloudy,3.0,No,Airport,119
6E6621,2025-01-18,Friday,Cok,Del,18:30:00,21:09:00,8906.12,A321Neo,Economy,92.47,On-Time,0.0,Rainy,1.0,No,Travel Agency,219
6E1373,2024-11-13,Friday,Goi,Amd,23:22:00,00:34:00,3925.54,A320Neo,Economy,81.95,On-Time,0.0,Storm,2.0,Yes,App,72
6E9312,2025-06-09,Tuesday,Bom,Ccu,09:13:00,11:20:00,6852.8,A320,Economy,86.72,On-Time,0.0,Clear,4.0,Yes,Website,127
6E7571,2025-07-13,Monday,Maa,Cok,17:19:00,18:15:00,4454.77,A321Neo,Economy,76.11,On-Time,0.0,Clear,3.0,No,App,116
6E5697,2025-07-03,Thursday,Del,Pnq,13:14:00,14:27:00,7153.75,A320,Economy,84.88,On-Time,0.0,Rainy,2.0,No,Travel Agency,73
6E1402,2024-12-13,Sunday,Goi,Hyd,23:53:00,02:24:00,8812.5,A320,Economy,94.32,On-Time,0.0,Rainy,2.0,Yes,Airport,211
6E4757,2025-04-19,Thursday,Maa,Amd,13:41:00,16:11:00,7076.38,A320,Economy,73.31,On-Time,0.0,Cloudy,2.0,No,Website,210
6E8537,2024-09-23,Monday,Blr,Bom,01:40:00,04:05:00,5225.27,A320Neo,Economy,77.08,On-Time,0.0,Cloudy,2.0,Yes,App,205
6E6780,2024-11-03,Saturday,Amd,Maa,10:29:00,12:18:00,6969.06,A320,Economy,93.66,On-Time,0.0,Cloudy,1.0,Yes,Website,169
6E5320,2025-07-03,Sunday,Maa,Ccu,02:24:00,05:17:00,5341.3,A321Neo,Economy,88.13,On-Time,0.0,Cloudy,3.0,Yes,Website,233
6E3832,2025-03-28,Monday,Blr,Bom,23:13:00,02:36:00,5989.57,A320,Economy,84.25,On-Time,0.0,Rainy,5.0,Unknown,App,203
6E3647,2025-03-10,Monday,Goi,Amd,02:42:00,03:03:00,5723.8,A321Neo,Economy,96.88,On-Time,0.0,Storm,5.0,Yes,Travel Agency,81
6E6224,2025-02-17,Saturday,Ccu,Bom,03:51:00,06:16:00,5450.23,A320,Economy,91.05,Delayed,38.0,Fog,5.0,Yes,App,205
6E5616,2024-10-25,Sunday,Pnq,Cok,16:02:00,18:46:00,7964.05,A321Neo,Economy,95.95,On-Time,0.0,Cloudy,3.0,No,App,164
6E9040,2025-06-11,Wednesday,Goi,Maa,20:02:00,23:12:00,6047.22,A321Neo,Economy,79.95,On-Time,0.0,Storm,5.0,No,Airport,190
6E5900,2025-02-08,Tuesday,Amd,Blr,13:35:00,16:20:00,9269.61,A320Neo,Economy,98.94,Delayed,107.0,Fog,4.0,No,Website,225
6E1293,2025-04-19,Friday,Goi,Hyd,05:44:00,06:06:00,3015.87,A320Neo,Economy,78.9,On-Time,0.0,Fog,4.0,No,Website,82
6E6477,2025-06-19,Saturday,Maa,Del,13:59:00,16:25:00,8885.72,A320,Economy,71.81,Cancelled,0.0,Fog,5.0,No,App,206
6E1868,2025-01-01,Tuesday,Cok,Maa,08:26:00,09:44:00,5076.29,A320Neo,Economy,99.18,Delayed,38.0,Storm,1.0,Yes,Website,78
6E7917,2025-01-28,Thursday,Cok,Pnq,15:24:00,17:23:00,5680.84,A320,Economy,83.3,On-Time,0.0,Cloudy,1.0,Yes,Airport,179
6E2940,2025-04-18,Thursday,Amd,Bom,05:04:00,06:14:00,4372.51,A320Neo,Economy,90.51,On-Time,0.0,Clear,3.0,Yes,Airport,70
6E7139,2025-04-08,Sunday,Del,Bom,21:21:00,23:14:00,4569.76,A321Neo,Premium Economy,91.17,Delayed,20.0,Clear,3.0,No,App,173
6E6921,2024-08-15,Saturday,Blr,Amd,09:20:00,10:33:00,3380.59,A321Neo,Economy,89.96,Delayed,114.0,Storm,3.0,Yes,Airport,73
6E2367,2024-08-21,Sunday,Amd,Ccu,01:25:00,04:32:00,4385.42,A321Neo,Premium Economy,92.65,On-Time,0.0,Cloudy,3.0,No,Airport,187
6E7577,2024-12-18,Tuesday,Cok,Pnq,07:17:00,08:33:00,4044.63,A321Neo,Economy,94.72,Delayed,15.0,Cloudy,1.0,Yes,Airport,76
6E3984,2025-01-15,Wednesday,Blr,Goi,09:02:00,12:00:00,6290.31,A321Neo,Economy,99.35,On-Time,0.0,Fog,4.0,No,Travel Agency,238
6E2135,2024-08-29,Friday,Del,Hyd,11:47:00,13:49:00,8669.15,A320Neo,Premium Economy,79.11,On-Time,0.0,Storm,2.0,No,App,122
6E5140,2025-03-18,Thursday,Del,Cok,11:55:00,12:50:00,6031.84,A321Neo,Economy,91.69,On-Time,0.0,Fog,5.0,Yes,App,115
6E6896,2025-04-03,Thursday,Amd,Maa,03:29:00,04:07:00,6711.54,A320,Economy,77.66,Delayed,9.0,Fog,2.0,Yes,App,98
6E1052,2025-05-16,Thursday,Bom,Cok,14:33:00,16:12:00,7760.06,A320,Economy,95.78,On-Time,0.0,Rainy,4.0,Yes,App,159
6E2752,2024-08-27,Tuesday,Pnq,Ccu,13:49:00,15:09:00,5555.96,A320Neo,Economy,90.13,On-Time,0.0,Storm,3.0,No,Travel Agency,140
6E1471,2024-12-14,Tuesday,Del,Maa,20:49:00,22:27:00,2710.98,A320,Economy,98.87,Delayed,106.0,Fog,3.0,Unknown,Airport,158
6E2868,2024-09-29,Monday,Amd,Goi,12:41:00,14:30:00,8797.77,A320,Economy,87.7,Delayed,49.0,Clear,4.0,No,Website,169
6E8753,2025-05-30,Friday,Goi,Cok,21:48:00,22:02:00,8559.87,A320Neo,Economy,87.79,On-Time,0.0,Rainy,4.0,No,Website,74
6E3993,2025-02-24,Tuesday,Maa,Cok,14:34:00,16:07:00,7549.93,A320,Economy,74.66,On-Time,0.0,Cloudy,3.0,Yes,Website,153
6E9286,2024-12-27,Wednesday,Pnq,Amd,04:27:00,06:58:00,7810.59,A320Neo,Economy,81.01,On-Time,0.0,Cloudy,3.0,No,Travel Agency,151
6E8085,2025-03-26,Tuesday,Goi,Maa,14:07:00,16:09:00,5043.55,A321Neo,Economy,80.27,Delayed,45.0,Rainy,4.0,No,Airport,122
6E6563,2025-06-07,Sunday,Maa,Amd,20:27:00,22:59:00,8288.11,A321Neo,Economy,97.51,On-Time,0.0,Rainy,5.0,Yes,Travel Agency,152
6E8741,2024-11-07,Wednesday,Hyd,Bom,13:04:00,14:02:00,4602.52,A320,Economy,86.78,On-Time,0.0,Fog,3.0,No,Website,118
6E4958,2024-08-17,Sunday,Blr,Maa,11:19:00,12:10:00,9408.74,A321Neo,Economy,86.39,On-Time,0.0,Fog,5.0,No,App,111
6E7272,2025-06-07,Tuesday,Amd,Goi,15:18:00,16:59:00,4936.34,A320,Economy,71.64,On-Time,0.0,Clear,2.0,Yes,Website,101
6E3109,2025-02-04,Saturday,Bom,Goi,14:29:00,15:36:00,6341.55,A321Neo,Economy,88.47,On-Time,0.0,Storm,3.0,No,Airport,67
6E2489,2025-07-22,Thursday,Hyd,Bom,13:00:00,15:39:00,5955.24,A320,Economy,70.92,Delayed,11.0,Cloudy,3.0,No,App,159
6E9391,2025-06-01,Tuesday,Cok,Bom,10:53:00,13:51:00,8806.93,A320Neo,Premium Economy,86.86,On-Time,0.0,Fog,1.0,Yes,Travel Agency,238
6E2477,2025-06-22,Monday,Pnq,Bom,17:53:00,20:45:00,6238.75,A321Neo,Premium Economy,71.81,On-Time,0.0,Clear,3.0,Yes,App,232
6E3609,2024-09-01,Thursday,Del,Hyd,02:20:00,03:21:00,9019.35,A320,Economy,95.05,On-Time,0.0,Storm,3.0,No,Website,61
6E6696,2024-12-19,Sunday,Amd,Ccu,12:33:00,13:18:00,5401.7,A320Neo,Economy,74.84,On-Time,0.0,Storm,4.0,Unknown,Airport,105
6E6360,2024-10-13,Tuesday,Ccu,Cok,13:59:00,14:49:00,8810.77,A321Neo,Economy,75.04,On-Time,0.0,Fog,4.0,No,App,110
6E6216,2025-02-20,Tuesday,Pnq,Bom,11:23:00,14:24:00,8375.88,A320,Economy,81.65,On-Time,0.0,Storm,1.0,No,Airport,181
6E1146,2025-03-13,Wednesday,Del,Goi,09:30:00,11:50:00,7493.47,A321Neo,Economy,79.91,Delayed,84.0,Clear,4.0,No,Website,140
6E1628,2024-08-20,Thursday,Hyd,Maa,16:41:00,19:30:00,6794.43,A321Neo,Economy,93.62,On-Time,0.0,Fog,4.0,Yes,Airport,229
6E7404,2025-01-10,Tuesday,Amd,Blr,20:14:00,23:18:00,3981.67,A320,Economy,88.8,On-Time,0.0,Storm,2.0,Yes,App,184
6E2601,2025-04-23,Tuesday,Hyd,Bom,20:22:00,23:15:00,8545.25,A320Neo,Economy,98.39,Cancelled,0.0,Clear,1.0,Yes,Website,233
6E6689,2025-01-20,Wednesday,Bom,Ccu,02:39:00,03:42:00,8702.31,A320,Economy,77.26,On-Time,0.0,Cloudy,5.0,No,Travel Agency,63
6E3576,2025-04-02,Tuesday,Hyd,Bom,10:13:00,12:38:00,5672.75,A320Neo,Economy,94.18,Delayed,155.0,Rainy,5.0,No,Airport,145
6E3152,2025-02-21,Monday,Cok,Blr,15:23:00,18:49:00,9283.43,A320,Economy,86.76,On-Time,0.0,Rainy,4.0,No,Website,206
6E4173,2024-08-26,Thursday,Bom,Pnq,13:33:00,14:57:00,5003.11,A320,Economy,72.06,On-Time,0.0,Clear,5.0,Yes,Website,84
6E1006,2024-10-12,Monday,Cok,Blr,02:13:00,04:41:00,6586.5,A320Neo,Economy,97.78,On-Time,0.0,Rainy,3.0,Yes,App,148
6E8850,2024-08-16,Sunday,Ccu,Goi,17:36:00,20:08:00,5030.71,A321Neo,Economy,96.52,On-Time,0.0,Clear,3.0,Yes,App,212
6E2321,2024-12-10,Saturday,Bom,Maa,04:12:00,07:11:00,5358.74,A320,Economy,73.75,On-Time,0.0,Fog,3.0,No,Travel Agency,239
6E2518,2025-05-28,Saturday,Pnq,Hyd,03:42:00,06:01:00,3759.8,A320Neo,Economy,93.17,On-Time,0.0,Storm,4.0,Yes,Travel Agency,199
6E9340,2025-02-23,Tuesday,Hyd,Goi,06:41:00,08:53:00,6025.005,A321Neo,Economy,82.08,On-Time,0.0,Fog,5.0,Yes,Airport,132
6E5035,2024-08-16,Thursday,Maa,Bom,09:58:00,12:57:00,6025.005,A320Neo,Economy,98.11,On-Time,0.0,Clear,4.0,Yes,Travel Agency,239
6E7090,2024-12-27,Sunday,Ccu,Del,03:46:00,05:29:00,5568.04,A321Neo,Economy,95.43,Delayed,170.0,Fog,4.0,Yes,Travel Agency,163
6E3750,2024-11-07,Thursday,Bom,Ccu,20:11:00,23:48:00,4041.22,A321Neo,Economy,86.63,On-Time,0.0,Cloudy,2.0,Yes,Airport,217
6E9594,2025-06-05,Tuesday,Del,Amd,14:21:00,16:51:00,2501.75,A321Neo,Premium Economy,83.12,On-Time,0.0,Cloudy,3.0,No,App,150
6E1879,2024-12-11,Tuesday,Amd,Blr,14:40:00,16:41:00,8209.62,A320,Economy,85.5,Delayed,174.0,Fog,5.0,Yes,App,121
6E7008,2025-07-16,Tuesday,Cok,Del,22:05:00,00:14:00,3734.29,A320,Economy,91.82,On-Time,0.0,Cloudy,5.0,No,App,129
6E5994,2025-07-01,Sunday,Pnq,Hyd,00:20:00,01:27:00,5728.43,A321Neo,Economy,91.86,On-Time,0.0,Storm,3.0,Yes,Airport,67
